indice_tiempo,nivel_general,alimentos_bebidas,cereales_derivados,pan_fresco,pan_envasado,facturas,galletitas_dulces,galletitas_saladas,productos_pasteleria,arroz,harinas_trigo,otras_harinas,fideos_secos,pastas_frescas,masas_precocidas_tapas,carnes,achuras_menudencias_frescas,carne_vacuna_fresca_cortes_delanteros,carne_vacuna_fresca_cortes_traseros,carne_ave_fresca,pescados_mariscos_frescos,carne_porcina_ovina_fresca,fiambres,embutidos_conservas_preparados_carne,conservas_preparados_pescado,aceites_grasas,aceite_mezcla,aceite_puro,margarina_otras_grasas,lecheproductos_lacteos_huevos,leche_fresca,leche_en_polvo,quesos_blandos_untables,quesos_semiduros,quesos_duros,manteca_crema,yoghurt_postres_lacteos,huevos,frutas,frutas_frescas,frutas_secas_en_conserva,verdurastuberculos_legumbres,verduras_tuberculos_legumbres_frescas,verduras_legumbres_secas_en_conserva,azucar_dulces_cacao,azucar,dulces,golosinas,cacao_sus_derivados,infusiones,cafe,te,yerba_mate,condimentos,sal_especias,aderezos,alimentos_semipreparados,caldos_sopas_concentrados,polvos_para_postres,alimentos_preparados_listos_para_consumir,comidas_preparadas,empanadas_pizzas,helados,bebidas_no_alcoholicas,gaseosas,jugos_refrescos,soda_agua_mineral,bebidas_alcoholicas,vino,cerveza,otras_bebidas_alcoholicas,alimentos_consumidos_fuera_del_hogar,refrigerio,almuerzo,indumentaria,ropa_interior,ropa_interior_para_hombre,ropa_interior_para_mujer,ropa_interior_para_ninio,ropa_exterior,ropa_exterior_para_hombre,ropa_exterior_para_mujer,ropa_exterior_para_ninio,calzado,calzado_para_hombre,calzado_para_mujer,calzado_para_ninio,calzado_deportivo_para_hombre_mujer,calzado_deportivo_para_ninio,telas_hilados_articulos_de_merceria,telas,hilados_para_tejer,articulos_merceria,accesorios_para_vestir,articulos_marroquineria,articulos_joyeria_relojeria,servicios_para_la_indumentaria,confeccion_reparacion,vivienda,alquiler,alquiler_la_vivienda,reparacion_mantenimiento_de_la_vivienda,materiales_mano_obra,electricidad_serv_sanitarios_gas_otros,electricidad,servicios_sanitarios_gas_otros_combustibles,equipamiento_funcionamiento_del_hogar,muebles_accesorios_401,muebles_accesorios_40101,artefactos_domesticos,electrodomesticos,artefactos_a_gas,aparatos_radio_tv,textiles_accesorios_para_decoracion,blanco_manteleria,cortinas_alfombras_accesorios,menaje,bateria_cocina_cubiertos,cristaleria_loza,articulos_para_limpieza_mantenimiento,jabones_limpieza,detergentes_desinfectantes,articulos_para_mantenimiento,articulos_descartables,utensilios_limpieza,servicios_para_el_hogar,reparacion_aparatos_electricos,servicio_domestico_otros,limpieza_ropa,elementos_para_iluminacion_ferreteria,articulos_ferreteria,elementos_para_iluminacion,salud,productos_farmaceuticos_accesorios_terapeuticos,medicamentos,elementos_para_primeros_auxilios,accesorios_terapeuticos,servicios_para_la_salud,medicos_odontologos,servicios_prepagos_auxiliares,transporte_comunicaciones,transporte_publico_de_pasajeros,omnibus_corta_distancia,tren_corta_distancia,otros_medios_transporte,vehiculos_para_transporte_personal,automoviles,funcionamiento_mantenimiento_de_vehiculos,combustibles_lubricantes,cubiertas_repuestos_reparaciones,seguro_estacionamiento_otros_servicios,comunicaciones,correo,telefono,esparcimiento,entretenimientos,juegos_juguetes_rodados,plantas_animales_domesticos,articulos_deportivos,libros_diarios_revistas,diarios,revistas,libros_no_escolares,turismo,transporte,hotel_excursiones,equipos_elementos_serv_de_audio_video,equipos_audio_video_fotografia,elementos_para_audio_video_fotografia,servicios_para_audio_video_fotografia,servicios_de_esparcimiento,cines_teatros,club_espectaculos_deportivos,educacion,servicios_educativos,educacion_formal,otros_servicios_educativos,textos_utiles_escolares,utiles_escolares,libros_texto,bienes_servicios_varios,tabaco,cigarrillos_tabaco,articulos_para_la_higiene_el_cuidado_personal,articulos_tocador,articulos_tocador_descartables,articulos_belleza,servicios_para_el_cuidado_personal,servicios_peluqueria_para_el_cuidado,otros_servicios,servicios_varios
1992-07-01,271992.3966,242189.7254,205089.8681,180939.9287,204053.2426,229944.5196,162539.7995,192427.0307,265334.243,249148.9104,176679.1626,175116.7492,176796.7512,255495.7714,217041.856,231564.1555,196386.507,242448.4198,233497.9793,186861.7181,204180.4332,272117.1844,274890.7275,236021.9504,198056.141,132553.3881,131767.1039,124594.6297,149650.7676,203473.5101,184107.5476,192689.7969,235335.8886,264839.4363,264964.4891,165375.5139,196386.285,169472.1841,220169.606,216899.0249,250260.8114,235663.9284,250738.1988,147566.0858,120301.377,71019.9533,171180.9911,163777.0178,112700.2668,114857.9821,121831.4313,162484.6039,90184.6462,166639.8447,169948.6197,164336.1387,168326.8459,204416.1819,121208.0336,308205.935,349492.8769,302819.9998,207567.3903,248469.8254,248455.115,217830.1315,271264.9746,302134.8245,325720.0818,199512.742,216199.8022,441936.6657,435270.8483,443643.4738,201914.3845,330712.3565,331786.9797,307860.4908,367781.3909,155289.2855,190068.2697,112496.2475,160601.4451,255693.6294,272620.0815,216739.6157,268965.9643,271786.4476,290740.2542,232937.43,241658.2089,223146.9924,204576.7967,275841.6532,273826.2842,279058.6295,290152.7432,290152.7432,244476.3644,267399.5932,267399.5932,345245.9783,345245.9783,183866.1928,151479.6032,211201.3287,328880.8132,338501.792,338501.792,211183.3618,248236.4499,237577.398,171055.4721,332441.636,337746.082,310766.4807,390578.1504,391540.5093,389688.4064,174949.9768,194906.3985,176278.528,162687.2806,133931.1141,182140.5187,473589.6133,544607.2878,500831.4212,341508.637,224125.416,458219.6205,98977.5359,365571.4799,201690.3262,193205.3386,159056.2789,372820.2361,627502.7641,876302.7089,427346.8387,199889.3828,189981.9046,176233.6627,164740.056,294550.673,220660.6365,220660.6365,200005.3091,144661.4875,305977.0571,259271.7962,200368.7633,387527.1529,195608.3632,372317.4246,226609.7713,225256.1797,209481.2268,265398.7506,230814.8875,215923.8489,206015.3375,315807.0185,581953.2037,153771.2343,941547.8187,222433.1182,145399.8801,300887.8275,196469.5725,473126.5551,459326.3142,491795.2233,592893.6476,781196.4391,877653.955,573594.3832,235905.6723,170347.6486,376417.5575,315446.1181,236280.0973,236280.0973,218176.6544,233399.6857,148402.6363,284014.3427,446597.2949,446597.2949,620359.0907,620359.0907
1992-08-01,276063.1844,247925.4351,207246.1213,182544.8699,205195.52,234313.4653,163668.3286,194158.9106,270760.7173,249245.8926,175045.6612,176194.7357,181140.2424,256833.8838,220803.2994,233851.8553,197126.714,245093.088,236179.7732,192280.7079,209900.7316,274215.9343,269233.8361,236225.6862,198361.9047,136556.7711,136906.021,125527.9067,151388.0611,201031.1834,186262.6151,196995.9089,223464.3624,255226.5596,260188.8081,168704.1823,197041.8323,168624.8232,226862.9125,223701.5324,255949.4066,283468.0854,306684.7123,147784.2555,119132.6794,69102.4146,171839.1865,158776.737,114312.3726,115843.7193,122319.7325,164906.0839,91537.4158,171096.7886,172965.749,169795.5409,167307.4195,201880.8676,122167.7746,312552.789,354603.3112,307849.6108,207998.0028,247826.1967,247116.0671,220066.7971,269775.1025,303409.0466,327331.4844,200299.0318,215603.0622,446012.8845,438927.8527,447827.0341,199587.5105,330459.8733,330932.1766,307723.5556,368106.9982,151938.8327,186903.1314,109115.9726,156720.7066,253927.5603,272456.9962,211151.5069,268738.5606,271748.3146,292040.8229,232333.2187,241355.1992,221584.9521,204576.7967,276185.9508,273747.9224,280077.5852,293585.0356,293585.0356,250628.8232,278095.5769,278095.5769,357212.5345,357212.5345,184739.6309,151479.6032,212811.9716,333663.4267,340952.3584,340952.3584,210625.0147,247655.5412,242087.0182,169107.1242,331179.6861,335686.5395,312763.6727,392180.9734,392839.2358,391572.3803,175882.1978,197681.2168,176619.3495,163022.2916,133376.45,182974.4655,486623.5465,547068.9419,517091.6153,345817.2543,225327.1607,461136.6855,99262.2621,373067.7358,205391.8768,197134.6405,159887.687,374863.9483,641064.0985,899102.1255,433476.2708,200405.4692,190299.0057,176233.6627,164740.056,297111.0141,220219.3153,220219.3153,200934.9803,145397.6357,306235.2921,261685.5906,200368.7633,387527.1529,195608.3632,361687.9635,225950.6682,225425.8028,206875.7578,265201.8108,231507.5634,215923.8489,206521.2662,319114.6472,531345.0076,153771.2343,848437.9853,221807.7313,144554.8997,300095.1709,196418.069,494270.0789,483619.3767,508678.119,628199.0898,834093.8211,946924.6929,591251.9782,237859.9837,171923.2689,379183.5255,318284.7257,236280.0973,236280.0973,220057.3728,235005.0557,150438.1699,286886.6661,459787.3323,459787.3323,622521.9238,622521.9238
1992-09-01,278916.9681,250748.4196,209942.9812,185783.265,206258.2406,241459.5991,166203.3019,196057.7691,273637.9919,249553.5747,176758.7869,176401.1513,184457.7367,258073.243,222531.7875,236140.0404,197019.6919,244789.5279,236325.6371,205932.6382,223791.2192,270902.8897,266980.2443,237142.824,195915.387,138065.6937,138548.8933,126548.3635,152824.1645,197995.8164,187299.2357,197773.6893,212047.0725,247428.1139,252471.7858,171420.9377,197140.263,167107.1998,242252.7537,240311.333,260114.928,289186.7636,313092.2534,149477.0452,118128.1732,66338.318,171375.3184,159465.9145,114316.0693,115558.0597,121376.3528,164035.4872,92452.79,175015.3072,174686.1793,175244.4597,166043.8672,199478.0253,122391.6976,314309.2599,356357.8083,307849.6108,214373.5494,250595.9175,248643.9039,223950.8022,274027.7401,308509.7921,333590.777,202264.2993,215232.3923,448935.1409,442789.5607,450508.7403,200198.4592,331154.3271,330929.2357,309870.967,367251.3449,152894.1175,188146.8062,109911.3127,157170.738,253806.4788,273911.6128,209974.269,272524.2443,271213.9107,292005.7056,232194.261,240760.2438,221584.9521,206873.9915,276107.7455,273285.6798,280612.3885,295322.0589,295322.0589,255469.0782,287550.8265,287550.8265,360788.2269,360788.2269,187628.0543,158099.2041,212551.1829,336217.7889,342279.0761,342279.0761,207516.7115,246602.398,243068.1991,163042.6648,326886.9871,330562.6967,311867.2137,391188.1022,392637.5334,389848.038,176529.8147,199476.2953,176992.8916,162437.5208,134215.32,183113.2911,495978.1418,564777.798,527528.2236,347909.414,226319.4393,463985.0615,99262.2621,377800.596,206687.957,198311.5613,160557.7384,378583.261,651289.9649,913790.8547,440111.829,200603.4346,190299.0057,176233.6627,164740.056,297111.0141,219558.6573,219558.6573,201479.8925,145456.1272,305891.3536,264981.9741,200368.7633,387527.1529,195608.3632,361553.5353,227131.8437,226606.0663,209094.0316,264367.1671,231783.6864,215923.8489,207014.5465,320029.4595,525935.2692,150499.1722,841232.9893,221062.526,142360.6715,299807.2573,196872.473,501270.7888,485045.7556,523219.6635,651368.7885,868861.7063,993697.6524,600181.772,239041.6224,172964.276,380666.5827,319169.5113,236280.0973,236280.0973,221523.8234,237016.0772,150089.4769,289366.2603,460732.18,460732.18,623676.0203,623676.0203
1992-10-01,282447.7845,254317.9248,213252.4428,190620.5312,206477.2173,250272.2598,167057.0646,198235.0812,280085.2676,248846.2474,173392.6788,178377.074,184185.8052,263778.3422,223250.7919,238283.9047,198103.9496,248093.9039,239956.0368,205314.8402,225301.1218,271885.6078,265565.6745,238752.918,195143.9911,138533.5274,139103.0889,126531.7324,153506.0973,195287.0305,191506.0294,198300.0482,201349.5389,239193.354,248452.4584,171386.6775,200270.6657,159086.0542,253294.3556,252322.1713,262239.0034,303898.7117,330117.0959,150671.854,117922.2062,64547.1833,170894.5101,161906.7815,114845.8503,116340.0963,120683.7826,165618.0821,95318.8266,178829.9452,177610.7338,179678.8106,166187.09,197791.4535,124923.9294,317219.0761,360543.7197,309544.4849,216926.7801,254500.0739,249415.0542,230351.0985,281907.0178,312067.7064,337716.6039,204306.573,216094.2449,452942.634,447366.0805,454370.5319,201368.49,333319.1388,336026.969,310099.7332,368911.9026,154231.4519,190793.1968,110020.1903,157630.7053,254314.825,275965.5806,210738.9017,274196.4148,270047.5461,293572.4406,232367.2483,240181.0288,222470.8566,209829.3971,277259.79,275447.3001,280152.9262,298164.1292,298164.1292,258370.4878,293014.2922,293014.2922,367323.3793,367323.3793,187383.7186,158099.2041,212100.6213,340514.8675,344723.7025,344723.7025,203364.5286,243924.184,243135.1124,156412.5076,326972.6745,330025.0372,314500.0363,391965.7157,395469.3036,388726.4912,177890.4403,202448.8025,178374.7343,163534.4389,132818.5536,184041.3896,508483.2893,577249.0697,543120.7885,348390.4943,227521.0376,468056.2001,98929.7905,384975.7162,213514.155,205343.5723,163717.2326,384695.9575,659022.7675,925335.3404,444778.1882,204300.3617,201502.877,189944.6417,164740.056,299300.2883,219778.216,219778.216,202118.302,145884.4875,305941.0639,267059.5939,203037.8561,387527.1529,198345.3448,364331.8865,226963.1371,227559.9016,206589.8543,264238.4427,233834.9488,215923.8489,208459.1533,329898.7873,529946.5462,154403.8582,845333.7833,219591.6236,139081.2721,299156.0366,196486.1828,509830.7708,487052.6707,540644.493,657817.4806,878271.4099,1008378.8163,598245.9005,239876.7731,174224.6409,380590.3628,320725.7591,236280.0973,236280.0973,222937.1916,239874.1434,148744.5477,289412.6432,466418.9284,466418.9284,625219.4321,625219.4321
1992-11-01,283749.6764,252333.8152,216567.4977,196057.4276,208977.7841,257029.6109,167192.6212,201218.8162,284720.943,246882.1126,172737.6948,179389.642,185058.7937,267967.3962,225069.2994,238262.4967,197947.9689,249666.9948,242672.303,197512.8763,224686.2831,265010.9191,264380.4115,239593.1461,193587.5775,138790.2666,139381.295,126737.165,153709.6291,191033.4442,192183.4736,196752.7346,187652.6548,227405.1553,239082.6458,171796.1494,200435.5885,157177.0216,260068.2887,259473.4068,265541.5394,269769.4026,289929.8215,151946.8239,117664.5025,64095.3531,170547.7448,161966.331,114745.5796,116880.8599,120733.8907,167069.4502,96367.3337,180313.3435,179507.8979,180874.128,167203.0607,199104.5367,125551.9853,319216.5186,362296.549,311998.4278,218405.2375,257896.2773,253428.846,233862.8163,284068.1645,314048.8096,339981.2993,207784.1932,215250.6674,454366.17,454076.5717,454440.3228,201935.832,334719.4508,337811.7041,311726.7094,369437.8271,154133.2888,190983.1858,109770.987,157002.9812,256172.6764,277504.7352,212982.8113,276353.888,271775.6168,294930.7477,232515.257,240369.2671,222470.8566,210109.4194,277845.6981,275559.4445,281495.0662,301095.7412,301095.7412,262984.3953,303269.7924,303269.7924,371812.0603,371812.0603,188935.9345,162083.8182,211599.8289,342441.5507,344974.2929,344974.2929,199161.3857,242338.075,242317.246,148951.9774,323893.5607,326371.9805,313766.1818,394535.7815,397945.8729,391382.9986,178310.0994,202733.3936,178700.729,164777.1958,132838.7737,184540.4553,516017.1816,580051.4206,552204.4479,351606.6658,229252.8392,472134.1174,99407.3474,391328.0759,217074.6639,209039.3908,163579.9681,388728.5888,669837.343,946671.3451,447128.4274,207070.4986,209262.008,197797.6502,164740.056,311390.4138,221316.6635,221316.6635,202858.6386,146291.4676,306861.4149,268718.5185,203037.8561,387527.1529,198345.3448,369162.3489,224918.7499,227675.9405,200045.0588,262281.9056,234217.4266,215923.8489,210072.2263,329878.6756,536674.8699,158672.6265,854127.6842,218495.7181,135532.5173,298814.5651,197453.4992,528582.1643,503509.0872,562500.4818,670370.0704,896907.6494,1027142.7499,616607.3085,240895.8652,175264.206,381565.5747,321991.6653,236280.0973,236280.0973,223581.691,240018.073,149604.9539,291989.0161,471335.3605,471335.3605,627543.8103,627543.8103
1992-12-01,284554.6888,251348.966,218267.5266,198879.2613,211533.1976,259471.4245,167258.9201,201924.1986,287059.3947,246195.1838,174115.6249,182023.8061,185217.7072,270127.6907,226124.0842,236498.9434,200422.6109,246124.355,241333.9047,197512.8763,218273.9942,262401.8153,264803.3755,239654.2887,194129.3606,139666.423,140217.5828,128161.4375,153987.3378,189061.0502,192055.8753,196853.5788,174132.3409,218155.6376,230763.0365,171923.2574,200549.2959,168336.5901,263929.6427,263513.6938,267756.6096,256288.7882,273707.5427,154489.1888,118216.3936,65184.974,171681.7212,161126.3599,114955.0203,117926.3994,121646.3754,167786.2712,97716.4763,181181.258,180499.7999,181655.7173,167355.1605,199920.7397,124837.0213,319868.3091,364164.5692,311892.5162,217665.8822,257450.8656,253377.0784,233609.1082,282747.8015,314906.7204,340455.7095,215889.5821,213845.7688,456376.2502,457862.3007,455995.7413,201788.3079,334703.8735,335913.4866,312024.4567,371309.6414,153473.9759,190130.0934,109202.1994,156730.9303,257341.6999,278157.702,212480.1931,277489.1643,275159.8166,295768.319,230943.015,238164.7383,221655.1382,210474.1137,276822.4773,274159.3734,281073.3821,304684.2214,304684.2214,264352.1172,308728.6487,308728.6487,371565.8505,371565.8505,188807.82,162083.8182,211363.5824,344653.2283,344884.2052,344884.2052,196981.5867,241484.1561,241286.8712,145279.2499,324838.8134,327308.0322,314749.032,395491.7851,398802.7762,392430.6251,179394.5173,204879.5179,179443.71,165244.9761,134318.8926,184664.5776,522438.1169,587068.0667,559715.583,353560.3493,229465.0411,472934.9262,99304.8773,396975.825,221689.3044,213665.736,165745.7818,394940.8522,677136.3098,960935.7292,448823.8176,207202.8464,209262.008,197797.6502,164740.056,311390.4138,220652.7135,220652.7135,203278.3579,145460.7789,309713.6051,270430.4572,203037.8561,387527.1529,198345.3448,373431.8878,226806.8633,228036.8387,207330.4883,259792.9134,236412.5379,218237.3187,212557.6798,331269.1714,547907.9426,158941.1139,874569.0049,217267.035,132907.2016,296434.1635,200020.3948,531671.3106,499740.5587,574866.5426,676207.0048,905734.0254,1035546.4289,626343.4401,241065.3601,175284.3487,382055.1796,323073.8001,236280.0973,236280.0973,224335.7247,240732.1947,149888.0281,293859.3199,477189.5986,477189.5986,627543.8103,627543.8103
1993-01-01,286923.3379,253701.9601,218760.3352,199303.1329,216407.5923,260768.7816,166611.1283,202081.0397,286049.5696,245101.3148,175767.7652,182752.5355,186071.6086,269987.6432,228187.2729,236296.7198,202560.9836,245205.5758,241298.2219,194945.2089,224701.4507,262022.5109,266521.5193,240409.8755,194971.8163,140452.214,141058.8883,128802.2444,154654.4766,187725.8559,192437.2086,197539.8456,169975.286,213950.7131,231356.6467,173187.035,201848.8096,164464.8485,283880.0754,285046.4039,273149.1902,259651.4731,277292.2188,156554.5012,120530.2709,69226.4425,173205.7039,162641.9574,115783.6489,119427.2737,123944.479,168457.4165,98205.0587,182409.4685,182334.6849,182461.536,167647.6961,200180.3737,125172.5137,322470.9211,366190.5191,316033.812,217830.1787,257928.0363,254699.5917,234457.1964,281376.3215,315803.1464,341147.7771,220995.667,213308.3122,461575.8825,462681.6363,461292.75,199623.5857,333342.9861,334574.682,310655.1667,369934.569,151065.3964,187597.7836,107133.5364,153774.5074,254720.3243,278677.632,203818.0965,278323.0923,276046.8872,295448.0322,229823.5613,236250.8057,221655.1382,211356.8683,276105.8331,272681.4909,281571.8432,305976.9485,305976.9485,270829.8625,317681.7795,317681.7795,376533.7857,376533.7857,194634.1319,162083.8182,222107.4552,346544.5632,345300.2276,345300.2276,194526.5359,241358.6551,241110.3208,140129.0966,321665.3046,324203.7016,311292.8455,394020.3756,397016.9612,391249.8975,180751.6543,206854.8466,180556.1607,166762.1743,135501.3892,185450.1972,529130.6523,576642.3692,569022.4736,356298.3535,230728.0991,476637.2748,99263.8789,403844.6774,226362.0075,218517.6057,166174.4835,399761.7128,687515.2681,975473.6283,455856.9687,207234.9981,209262.008,197797.6502,164740.056,311390.4138,221976.6298,221976.6298,203009.9869,144473.0089,309409.1418,272664.7241,203037.8561,387527.1529,198345.3448,377726.7012,226790.8135,227252.7808,208802.4127,259963.4765,239920.3482,223469.4693,212357.1092,334045.1539,559421.7366,158941.1139,895752.2821,216261.0473,130108.7569,295721.1042,200950.3816,534801.2602,497706.6557,584982.0406,676442.4389,905410.8589,1035546.4289,625324.7341,242359.7996,176237.0641,384082.0435,325509.9282,236280.0973,236280.0973,225083.354,241614.7402,150006.2108,295212.2544,489214.5265,489214.5265,631051.2969,631051.2969
1993-02-01,289019.0815,257560.5886,220294.2038,199276.9414,219713.5502,261420.6062,166803.1585,202489.2946,287898.014,247557.0767,176918.7739,186433.1558,188951.3842,272848.3268,236745.6871,236002.9433,200942.8676,242394.6313,239228.5863,191436.1952,229779.2049,264410.5819,285646.1623,240442.629,194685.7474,142200.5456,143174.7716,129431.7431,155861.9375,194374.1278,194905.5796,198209.877,183542.017,224246.3173,233858.5625,174806.9623,204596.1415,176141.8528,268070.5892,267095.6723,277040.3789,293680.6437,316586.7783,159811.4094,123566.5135,75456.8222,175363.9921,163324.3722,116224.5334,120789.4348,125774.9261,169269.4314,98990.6992,184441.2211,184595.0068,184334.1491,168204.276,200790.3583,125659.3677,324784.9716,369781.638,318158.1421,217092.0653,264382.0471,261932.2147,236410.1472,289726.1288,321464.7968,347876.4164,223301.4709,214238.0922,463838.0759,466383.0894,463186.4154,196862.6579,331970.854,331750.8518,309761.1696,369619.845,147932.7026,184419.9137,104345.1125,149821.2867,250972.1195,278282.0178,192712.4327,278527.9452,275575.702,297015.0655,230155.5296,235872.9886,223353.0965,212542.5312,275967.3691,271304.2279,283410.7773,307189.0866,307189.0866,271157.6347,322764.688,322764.688,376752.1295,376752.1295,192383.1369,157199.4525,222079.0946,349157.0295,344933.2014,344933.2014,192709.5968,241098.3898,240960.8253,136470.9028,320731.7597,322625.9883,312991.5169,395957.4431,397712.4318,394334.8772,182199.0807,209924.1963,181677.084,167092.2244,136332.6078,186224.4664,536806.7669,587681.5425,577989.1638,357717.6626,231900.5596,478104.7307,100278.6335,408191.9489,229587.878,221771.5985,170352.0543,401827.8009,693654.875,982956.4291,460915.9957,207437.2885,209262.008,197797.6502,164740.056,311390.4138,221532.6766,221532.6766,203509.1702,144584.4862,310377.2702,273914.1614,203037.8561,387527.1529,198345.3448,378287.6624,228442.5959,226870.6531,216065.7366,258855.7182,240088.1204,223469.4693,212357.1092,335015.9458,560124.8404,158941.1139,897045.8647,217068.5327,128063.4555,295944.7009,206579.485,534226.2974,494094.7584,588515.3771,681518.4528,912735.2408,1035546.4289,648413.1205,243173.3152,176872.5595,385277.1134,326354.4312,236280.0973,236280.0973,225542.7054,242189.4392,149690.9611,296655.1826,490761.2854,490761.2854,634050.9539,634050.9539
1993-03-01,291192.1483,258795.9954,222640.9367,200524.9335,221012.0538,265603.3359,169118.0917,203273.0185,289615.8849,248966.369,177749.0162,188377.3597,191146.0996,278506.0115,244697.067,236953.2332,201092.2009,241133.9596,238140.7495,198519.3344,233030.6427,262923.8075,292209.8703,240710.4046,194438.7983,143653.4224,144320.1698,131398.9033,158416.5959,205612.7702,195817.7922,199166.6702,209035.1051,246084.568,248159.7913,175004.27,204883.931,196574.3077,241306.3319,237139.6765,279641.9304,289740.9034,310914.8359,165995.0957,125519.7593,79305.1202,177238.6705,162750.2164,117171.8592,121525.3218,126223.4353,171719.4953,99683.634,187291.0608,188699.9458,186310.1367,169340.2317,201302.0822,127610.3303,326590.9924,372091.5489,319872.945,217736.7735,266358.5682,262062.7685,232886.0288,299225.0807,334875.227,364612.2307,222101.8492,215624.6486,468740.7133,471298.0774,468085.8905,198342.5504,334345.0764,332777.876,313557.0005,371330.0979,149618.423,186615.1611,105508.0699,151291.23,252012.1571,279857.735,193890.0455,281395.216,275613.2079,298478.2883,230949.6319,236441.939,225067.343,212363.2123,276356.0181,272137.8401,283089.1662,308892.351,308892.351,274118.2979,332124.864,332124.864,379223.0386,379223.0386,192036.159,157199.4525,221439.2582,350671.8055,345675.689,345675.689,191975.1018,242039.6298,242430.7352,133640.4188,321453.7936,324086.6056,310695.5336,396416.9244,399321.8142,393731.2232,181973.1096,210269.2806,180762.7137,165590.7443,136971.8254,187175.5133,541057.4955,588721.2171,582456.1007,362295.5556,233231.3624,481611.5897,100446.1062,411274.7577,228166.0544,220129.8179,169249.1768,403800.7928,703937.4388,1004780.1482,461913.8685,208522.7219,210478.6202,197797.6502,164740.056,321213.5975,221311.1439,221311.1439,204990.9992,146330.8347,310766.6969,275830.7031,203037.8561,387527.1529,198345.3448,376506.2145,229988.7692,227590.901,219892.4887,259277.688,240739.0709,223469.4693,214590.2004,335690.9123,548690.2529,159369.6259,875648.4412,217193.63,125775.1948,296064.167,209974.1729,540006.661,499316.4212,595051.5391,712811.2359,957883.7025,1088511.5383,676738.0915,248198.2423,177139.6533,400499.6044,327647.8983,236280.0973,236280.0973,226643.916,242985.462,150928.4582,298925.0492,497163.4303,497163.4303,634050.9539,634050.9539
1993-04-01,294235.9997,262324.9438,224868.4559,203089.4799,223341.5162,270251.3615,169050.2728,204884.8045,293285.6712,246502.8358,178321.8666,193048.0019,193085.4075,281821.4643,248470.2905,235113.7677,203545.236,238537.7885,235966.1555,195740.0637,235980.1734,264288.9299,289948.0284,241558.3833,194452.8246,147694.584,149371.3758,132663.6784,160512.2549,211006.4382,196529.8694,200979.1837,224990.5578,260294.2823,254620.7107,176184.2087,205680.3388,199129.7737,250306.9405,246380.1069,286436.0426,306186.0571,329010.0248,172797.0271,127955.8581,84777.1736,178227.5096,162593.6669,118138.0581,122417.3657,126481.7793,173624.1167,101278.5721,190269.8419,192315.3766,188845.6561,169668.092,200889.2694,128905.2252,329524.7623,375907.4638,321955.5068,220453.8197,265906.6105,262690.989,230830.6814,297954.5561,340112.7695,371220.3487,220166.232,216661.9856,473483.2082,476482.3563,472715.2648,200035.2099,335712.1438,333062.1443,314945.1286,374050.4566,151437.601,188775.4873,107070.9358,152701.8579,253542.4712,281873.0478,195707.3583,281200.1883,276904.3892,300311.0505,230750.7943,235988.9222,224612.4692,214374.637,277129.5753,273788.8828,282462.0618,315153.4584,315153.4584,277383.4547,335778.2375,335778.2375,386191.2104,386191.2104,193325.3156,157199.4525,223816.4969,353970.1294,347233.938,347233.938,192343.4987,241889.4216,246817.754,133349.6562,320627.3286,323048.147,310735.3218,396139.6843,398712.177,393761.2991,181791.3506,209669.0873,180862.9556,165462.4911,137039.1398,186781.3536,550570.8221,592832.4482,593877.8731,366337.1794,233294.3464,482321.3124,100163.3406,416621.0384,229079.016,220650.4527,171374.3685,410298.4885,716369.4945,1026633.812,466766.3779,209538.0674,210794.4698,197797.6502,164740.056,323763.834,221311.1439,221311.1439,206097.0488,147513.9544,311253.4136,277432.3267,208202.795,387527.1529,203641.6546,379908.4724,229489.302,227785.8949,218005.4036,258691.5292,241058.5237,223469.4693,215317.0192,336533.117,557534.1119,159345.4778,891939.8058,216814.8513,124407.2586,296045.5994,210334.661,545447.9816,497778.3872,609934.3799,716180.4372,962941.1195,1095246.0577,678185.9412,248366.8923,177224.9354,400846.9383,329447.4863,236280.0973,236280.0973,228212.4362,244549.9985,151274.7334,302921.486,504170.6722,504170.6722,635628.5855,635628.5855
